7975.416390 12.985300 0.002600
7978.219910 13.000700 0.002300
7978.386970 12.998100 0.002400
7979.317520 13.006500 0.002600
7980.231510 13.024100 0.002300
7984.273260 13.017300 0.002400
7984.430580 13.015500 0.001600
7985.343180 13.034800 0.002400
7987.258020 13.030900 0.002500
7989.279490 13.018300 0.002400
7989.384570 13.011800 0.002700
7991.363890 13.023400 0.002400
7992.298930 13.032800 0.002700
7993.262260 13.031500 0.002700
7993.376270 13.015300 0.002600
7994.352270 13.032600 0.002600
7997.263650 13.052000 0.002900
7998.357490 13.035200 0.002700
7999.293500 13.038400 0.002700
8003.295940 13.027100 0.002900
8006.241120 13.033800 0.002600
8006.352420 13.038800 0.002700
8010.309800 13.038700 0.002000
8011.333190 13.035600 0.002200
8013.307850 13.055900 0.002600
8018.295410 13.035400 0.002200
8023.285060 13.047400 0.002800
8024.336050 13.058000 0.004400
8027.319410 13.059800 0.002900
